계약년월,번호,계약일,시군구일련번호,번지,지목,용도지역,도로조건,계약면적,거래금액,지분구분,해제사유발생일,거래구분,거래유형,시군구명,법정동코드
201703,68045,17,3675,3**,답,보전녹지지역,8m미만,165.0000,39860.0000,,-,-,,경기도 성남시분당구 궁내동,4113511200
201703,68046,20,3675,3**,대,자연녹지지역,8m미만,618.0000,142000.0000,,-,-,,경기도 성남시분당구 궁내동,4113511200
201703,68047,25,3675,1**,답,보전녹지지역,8m미만,677.0000,87000.0000,지분,-,-,,경기도 성남시분당구 궁내동,4113511200
201704,59533,23,15241,1**,답,보전녹지지역,8m미만,1028.0000,48000.0000,,-,-,,경기도 성남시분당구 율동,4113510400
201704,59535,03,2088,4**,임야,보전녹지지역,-,198.0000,812.0000,지분,-,-,,경기도 성남시분당구 야탑동,4113510700
201704,59536,03,2088,4**,임야,보전녹지지역,-,496.0000,2031.0000,지분,-,-,,경기도 성남시분당구 야탑동,4113510700
201703,68020,22,2087,6*,대,자연녹지지역,8m미만,124.0000,49000.0000,,-,-,,경기도 성남시분당구 이매동,4113510600
201703,68034,03,2089,3**,전,보전녹지지역,25m이상,157.0000,12700.0000,,-,-,,경기도 성남시분당구 금곡동,4113511100
201703,68035,13,2089,4**,답,보전녹지지역,8m미만,1106.0000,6000.0000,,-,-,,경기도 성남시분당구 금곡동,4113511100
201703,68048,04,3927,산4*,임야,보전녹지지역,8m미만,132.0000,3800.0000,지분,-,-,,경기도 성남시분당구 동원동,4113511300
201703,68049,09,3927,산3*,임야,보전녹지지역,-,331.0000,7000.0000,지분,-,-,,경기도 성남시분당구 동원동,4113511300
201703,68050,09,3927,산1*,임야,보전녹지지역,-,331.0000,1500.0000,지분,-,-,,경기도 성남시분당구 동원동,4113511300
201703,68051,09,3927,산4*,임야,보전녹지지역,8m미만,99.0000,2850.0000,지분,-,-,,경기도 성남시분당구 동원동,4113511300
201703,68052,12,3927,산4*,임야,보전녹지지역,-,33.0000,2300.0000,지분,-,-,,경기도 성남시분당구 동원동,4113511300
201703,68053,14,3927,산4*,임야,보전녹지지역,8m미만,165.0000,4655.0000,지분,-,-,,경기도 성남시분당구 동원동,4113511300
201703,68054,17,3927,산4*,임야,보전녹지지역,8m미만,4955.0000,11992.0000,지분,-,-,,경기도 성남시분당구 동원동,4113511300
201703,68055,17,3927,산1*,임야,보전녹지지역,-,3.0000,8.0000,지분,-,-,,경기도 성남시분당구 동원동,4113511300
201703,68056,27,3927,산4*,임야,보전녹지지역,8m미만,165.0000,4655.0000,지분,-,-,,경기도 성남시분당구 동원동,4113511300
201703,68057,29,3927,산4*,임야,보전녹지지역,8m미만,142.0000,4003.0000,지분,-,-,,경기도 성남시분당구 동원동,4113511300
201704,59534,29,2087,산3*,임야,보전녹지지역,-,1463.0000,6500.0000,,-,-,,경기도 성남시분당구 이매동,4113510600
201704,59549,11,2089,3**,임야,보전녹지지역,-,231.0000,1323.0000,지분,-,-,,경기도 성남시분당구 금곡동,4113511100
201704,59550,25,2089,3**,임야,보전녹지지역,-,331.0000,1890.0000,지분,-,-,,경기도 성남시분당구 금곡동,4113511100
201704,59551,25,2089,3**,임야,보전녹지지역,-,198.0000,1134.0000,지분,-,-,,경기도 성남시분당구 금곡동,4113511100
201704,59553,04,3927,산5*,임야,보전녹지지역,-,11810.0000,160700.0000,,-,-,,경기도 성남시분당구 동원동,4113511300
201704,59554,04,3927,산5*,임야,보전녹지지역,-,190.0000,2600.0000,,-,-,,경기도 성남시분당구 동원동,4113511300
201704,59555,12,3927,산4*,임야,보전녹지지역,-,66.0000,4500.0000,지분,-,-,,경기도 성남시분당구 동원동,4113511300
201704,59556,15,3927,2**,전,보전녹지지역,-,785.0000,82950.0000,,-,-,,경기도 성남시분당구 동원동,4113511300
201704,59557,15,3927,산2*,임야,보전녹지지역,-,109.0000,1650.0000,지분,-,-,,경기도 성남시분당구 동원동,4113511300
201704,59558,17,3927,2**,임야,보전녹지지역,-,1290.0000,39000.0000,지분,-,-,,경기도 성남시분당구 동원동,4113511300
201704,59559,17,3927,2**,임야,보전녹지지역,-,238.0000,4890.0000,지분,-,-,,경기도 성남시분당구 동원동,4113511300
201704,59560,20,3927,산4*,임야,보전녹지지역,-,43.0000,2900.0000,지분,-,-,,경기도 성남시분당구 동원동,4113511300
201704,59561,30,3927,산4*,임야,보전녹지지역,-,165.0000,11000.0000,지분,-,-,,경기도 성남시분당구 동원동,4113511300
201706,63397,10,2087,3**,구거,자연녹지지역,-,12.0000,400.0000,,-,-,,경기도 성남시분당구 이매동,4113510600
201706,63398,10,2087,3**,구거,자연녹지지역,-,34.0000,1100.0000,,-,-,,경기도 성남시분당구 이매동,4113510600
201706,63416,08,2089,4*,도로,자연녹지지역,8m미만,137.0000,6797.0000,,-,-,,경기도 성남시분당구 금곡동,4113511100
201706,63417,08,2089,4*,구거,자연녹지지역,-,122.0000,6067.0000,,-,-,,경기도 성남시분당구 금곡동,4113511100
201706,63420,01,3927,산4*,임야,보전녹지지역,-,99.0000,6600.0000,지분,-,-,,경기도 성남시분당구 동원동,4113511300
201706,63421,01,3927,산4*,임야,보전녹지지역,8m미만,165.0000,4750.0000,지분,-,-,,경기도 성남시분당구 동원동,4113511300
201706,63422,07,3927,산4*,임야,보전녹지지역,-,99.0000,6600.0000,지분,-,-,,경기도 성남시분당구 동원동,4113511300
201706,63423,07,3927,1**,대,보전녹지지역,12m미만,113.0000,13220.0000,,-,-,,경기도 성남시분당구 동원동,4113511300
201706,63424,08,3927,산4*,임야,보전녹지지역,8m미만,330.0000,13000.0000,지분,-,-,,경기도 성남시분당구 동원동,4113511300
201706,63425,09,3927,산4*,임야,보전녹지지역,8m미만,182.0000,5121.0000,지분,-,-,,경기도 성남시분당구 동원동,4113511300
201706,63426,14,3927,산4*,임야,보전녹지지역,-,165.0000,11000.0000,지분,-,-,,경기도 성남시분당구 동원동,4113511300
201706,63427,14,3927,산4*,임야,보전녹지지역,-,33.0000,2250.0000,지분,-,-,,경기도 성남시분당구 동원동,4113511300
201706,63428,15,3927,산4*,임야,보전녹지지역,-,264.0000,18400.0000,지분,-,-,,경기도 성남시분당구 동원동,4113511300
201706,63429,16,3927,2**,전,보전녹지지역,8m미만,500.0000,36900.0000,지분,-,-,,경기도 성남시분당구 동원동,4113511300
201706,63430,16,3927,2**,임야,보전녹지지역,8m미만,44.0000,3200.0000,지분,-,-,,경기도 성남시분당구 동원동,4113511300
201706,63431,16,3927,2**,임야,보전녹지지역,8m미만,22.0000,1550.0000,지분,-,-,,경기도 성남시분당구 동원동,4113511300
201706,63432,26,3927,산4*,임야,보전녹지지역,-,39.0000,2700.0000,지분,-,-,,경기도 성남시분당구 동원동,4113511300
201706,63433,29,3927,산4*,임야,보전녹지지역,-,49.0000,3400.0000,지분,-,-,,경기도 성남시분당구 동원동,4113511300
201706,63434,30,3927,2**,전,보전녹지지역,8m미만,599.0000,47600.0000,지분,-,-,,경기도 성남시분당구 동원동,4113511300
201706,63435,30,3927,산4*,임야,보전녹지지역,8m미만,66.0000,1900.0000,지분,-,-,,경기도 성남시분당구 동원동,4113511300
201704,59617,25,3577,산2*,임야,보전녹지지역,-,7.0000,440.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201704,59618,26,3577,산2*,임야,보전녹지지역,-,50.0000,3300.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201704,59619,26,3577,산2*,임야,보전녹지지역,-,20.0000,1320.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201704,59620,26,3577,산2*,임야,보전녹지지역,-,165.0000,11000.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201704,59621,26,3577,산2*,임야,보전녹지지역,-,66.0000,4400.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201704,59622,26,3577,산2*,임야,보전녹지지역,-,17.0000,1100.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201704,59623,26,3577,산2*,임야,보전녹지지역,-,176.0000,11660.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201704,59624,26,3577,산2*,임야,보전녹지지역,-,10.0000,660.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201704,59625,26,3577,산2*,임야,보전녹지지역,-,3.0000,220.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201704,59626,26,3577,산2*,임야,보전녹지지역,-,33.0000,2200.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201704,59627,26,3577,산2*,임야,보전녹지지역,-,109.0000,7260.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201704,59628,27,3577,산*,임야,보전녹지지역,8m미만,165.0000,7700.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201704,59629,27,3577,산*,임야,보전녹지지역,8m미만,331.0000,15500.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201704,59630,27,3577,산*,임야,보전녹지지역,8m미만,66.0000,2600.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201704,59631,27,3577,산2*,임야,보전녹지지역,-,17.0000,1100.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201704,59632,27,3577,산2*,임야,보전녹지지역,-,99.0000,6600.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201704,59633,27,3577,산2*,임야,보전녹지지역,-,3.0000,220.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201704,59634,27,3577,산2*,임야,보전녹지지역,-,7.0000,440.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201704,59635,27,3577,산2*,임야,보전녹지지역,-,33.0000,2200.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201704,59636,28,3577,산2*,임야,보전녹지지역,-,50.0000,3300.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201704,59637,28,3577,산2*,임야,보전녹지지역,-,17.0000,1100.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201704,59638,28,3577,산2*,임야,보전녹지지역,-,33.0000,2200.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201704,59639,03,15777,5*,임야,보전녹지지역,-,106.0000,2700.0000,지분,-,-,,경기도 성남시분당구 석운동,4113511700
201704,59640,03,15777,7*,임야,보전녹지지역,-,99.0000,2293.0000,지분,-,-,,경기도 성남시분당구 석운동,4113511700
201706,63444,01,3577,산*,대,보전녹지지역,-,3.0000,189.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201706,63445,02,3577,산6*,임야,보전녹지지역,-,3.0000,58.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201706,63446,02,3577,산6*,임야,보전녹지지역,-,1591.0000,7200.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201706,63447,05,3577,산*,임야,보전녹지지역,8m미만,36.0000,1387.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201706,63448,05,3577,산5*,임야,보전녹지지역,8m미만,29.0000,1620.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201706,63449,07,3577,산3*,임야,보전녹지지역,-,50.0000,3450.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201706,63450,08,3577,산6*,임야,보전녹지지역,-,994.0000,6622.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201706,63451,08,3577,산6*,대,보전녹지지역,-,3.0000,10.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201706,63452,09,3577,산*,임야,보전녹지지역,-,661.0000,7500.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201706,63453,09,3577,산3*,임야,보전녹지지역,-,33.0000,2300.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201706,63454,10,3577,산*,임야,보전녹지지역,8m미만,198.0000,7794.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201706,63455,10,3577,산*,임야,보전녹지지역,8m미만,231.0000,9093.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201706,63456,14,3577,산6*,임야,보전녹지지역,-,165.0000,2500.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201706,63457,14,3577,산2*,임야,보전녹지지역,-,2810.0000,38250.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201706,63458,14,3577,산3*,임야,보전녹지지역,-,3.0000,10.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201706,63459,15,3577,산2*,임야,보전녹지지역,-,3310.0000,40000.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201706,63460,21,3577,*,대,보전녹지지역,8m미만,1355.0000,370000.0000,,-,-,,경기도 성남시분당구 대장동,4113511600
201706,63461,23,3577,산2*,임야,보전녹지지역,-,443.0000,20000.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201706,63462,23,3577,4**,임야,보전녹지지역,-,3.0000,180.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201706,63463,23,3577,산2*,임야,보전녹지지역,-,33.0000,1870.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201706,63464,24,3577,4**,답,보전녹지지역,-,334.0000,10500.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201706,63465,26,3577,산*,임야,보전녹지지역,-,20.0000,1029.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201706,63466,26,3577,산3*,임야,보전녹지지역,-,10.0000,579.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201706,63467,26,3577,산*,임야,보전녹지지역,-,7.0000,318.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201706,63468,26,3577,산*,임야,보전녹지지역,-,59.0000,2372.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201706,63469,27,3577,산2*,임야,보전녹지지역,-,50.0000,3300.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201706,63470,27,3577,산2*,임야,보전녹지지역,-,128.0000,8580.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201706,63471,27,3577,산2*,임야,보전녹지지역,-,33.0000,2200.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201706,63472,27,3577,산2*,임야,보전녹지지역,-,17.0000,1100.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201706,63473,27,3577,산2*,임야,보전녹지지역,-,66.0000,4400.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201706,63474,27,3577,산2*,임야,보전녹지지역,-,23.0000,1540.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201706,63475,29,3577,산3*,임야,보전녹지지역,-,83.0000,5750.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201706,63476,29,3577,산2*,임야,보전녹지지역,-,33.0000,2500.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201706,63477,29,3577,산2*,임야,보전녹지지역,-,26.0000,2000.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201706,63478,29,3577,산2*,임야,보전녹지지역,-,20.0000,1500.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201706,63479,29,3577,산2*,임야,보전녹지지역,-,50.0000,3750.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201706,63480,05,15777,7*,임야,보전녹지지역,12m미만,661.0000,25480.0000,지분,-,-,,경기도 성남시분당구 석운동,4113511700
201706,63481,12,15777,9*,전,보전녹지지역,8m미만,1702.0000,103000.0000,,-,-,,경기도 성남시분당구 석운동,4113511700
201706,63482,13,15777,7*,임야,보전녹지지역,12m미만,166.0000,8330.0000,지분,-,-,,경기도 성남시분당구 석운동,4113511700
201706,63483,20,15777,7*,임야,보전녹지지역,12m미만,166.0000,8330.0000,지분,-,-,,경기도 성남시분당구 석운동,4113511700
201706,63484,23,15777,8*,전,보전녹지지역,8m미만,13.0000,800.0000,,-,-,,경기도 성남시분당구 석운동,4113511700
201706,63485,30,15777,산*,임야,보전녹지지역,-,33.0000,830.0000,지분,-,-,,경기도 성남시분당구 석운동,4113511700
201706,63486,30,15777,산*,임야,보전녹지지역,-,608.0000,15272.0000,지분,-,-,,경기도 성남시분당구 석운동,4113511700
201705,60546,01,3577,산2*,임야,보전녹지지역,-,83.0000,5500.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201705,60547,01,3577,산2*,임야,보전녹지지역,-,43.0000,2860.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201705,60548,01,3577,산2*,임야,보전녹지지역,-,33.0000,2200.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201705,60549,01,3577,산2*,임야,보전녹지지역,-,17.0000,1100.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201705,60550,01,3577,산2*,임야,보전녹지지역,-,278.0000,18480.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
